time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,primary_planning_area_code,secondary_planning_area_code,school_laestab,school_urn,school_name,school_main_phase,school_phase,school_places,pupils_on_roll,primary_capacity,secondary_capacity,primary_pupils_on_roll,secondary_pupils_on_roll
202223,Academic year,School,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,1213003,1213013,2137184,101184,Queen Elizabeth II Jubilee School,Secondary,AT,73,77,26,47,25,52
202223,Academic year,School,E92000001,England,E13000001,Inner London,309,E09000014,Haringey,1309003,1309013,3097000,102175,Blanche Nevile School,Secondary,AT,68,66,27,41,25,41
202223,Academic year,School,E92000001,England,E13000001,Inner London,309,E09000014,Haringey,1309003,1309013,3097001,102176,Vale School,Secondary,AT,107,105,56,51,53,52
202223,Academic year,School,E92000001,England,E13000001,Inner London,309,E09000014,Haringey,1309003,1309013,3097003,145917,The Grove,Secondary,AT,111,126,35,76,37,89
202223,Academic year,School,E92000001,England,E13000001,Inner London,309,E09000014,Haringey,1309003,z,3097005,102177,The Brook Special Primary School,Primary,PS,127,128,127,0,128,0
202223,Academic year,School,E92000001,England,E13000001,Inner London,309,E09000014,Haringey,z,1309013,3097006,102178,Riverside School,Secondary,SS,157,157,0,157,0,157
202223,Academic year,School,E92000001,England,E13000001,Inner London,309,E09000014,Haringey,1309003,1309013,3097008,135534,TreeHouse School,Secondary,AT,80,99,37,43,37,62
202223,Academic year,School,E92000001,England,E13000001,Inner London,316,E09000025,Newham,1316003,1316013,3167004,141255,John F Kennedy Special School,Secondary,AT,163,156,30,133,25,131
202223,Academic year,School,E92000001,England,E13000001,Inner London,316,E09000025,Newham,1316003,1316013,3167007,143275,Eko Pathways,Secondary,AT,90,73,30,60,26,47
202223,Academic year,School,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,z,1203013,2037118,100204,King's Oak School,Secondary,SS,40,40,0,40,0,40
202223,Academic year,School,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,z,1203013,2037199,138547,Charlton Park Academy,Secondary,SS,209,224,0,209,0,224
202223,Academic year,School,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,1203003,z,2037200,133401,Waterside School,Primary,PS,40,33,40,0,33,0
202223,Academic year,School,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,1203003,1203013,2037201,143595,Willow Dene School,Secondary,AT,256,267,216,40,209,58
202223,Academic year,School,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,1301003,1301013,3017001,142134,Riverside Bridge School,Secondary,AT,180,174,90,90,78,96
202223,Academic year,School,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,1301003,1301013,3017005,131102,Trinity School,Secondary,AT,230,301,115,115,111,190
202223,Academic year,School,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,1301003,1301013,3017008,147189,Pathways School,Secondary,AT,60,48,16,44,8,40
202223,Academic year,School,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,1302003,1302013,3025950,144784,Oak Hill School,Secondary,SS,47,49,0,47,0,49
202223,Academic year,School,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,1302003,1302013,3026085,144752,Kisharon School,Secondary,AT,72,73,27,45,29,44
202223,Academic year,School,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,z,1302013,3027000,143865,Oak Lodge School,Secondary,SS,207,206,0,207,0,206
202223,Academic year,School,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,1302003,1302013,3027005,101395,Northway School,Primary,MP,141,141,120,21,131,10
202223,Academic year,School,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,1302003,z,3027009,101396,Oakleigh School & Acorn Assessment Centre,Primary,PS,153,129,153,0,129,0
202223,Academic year,School,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,z,1302013,3027010,101397,Mapledown School,Secondary,SS,113,111,0,113,0,111
202223,Academic year,School,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,1303003,1303013,3037000,146885,Woodside Academy,Secondary,AT,173,198,82,91,84,114
202223,Academic year,School,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,1303003,z,3037001,144041,Shenstone School,Primary,PS,184,174,184,0,165,9
202223,Academic year,School,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,z,1303013,3037002,101487,Marlborough School,Secondary,SS,85,82,0,85,0,82
202223,Academic year,School,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,1303003,z,3037003,144406,Aspire Academy,Primary,PS,64,49,64,0,49,0
202223,Academic year,School,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,z,1303013,3037004,144405,Endeavour Academy Bexley,Secondary,SS,80,80,0,80,0,80
202223,Academic year,School,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,z,1303013,3037005,147071,Cleeve Meadow School,Secondary,SS,120,108,0,120,0,108
202223,Academic year,School,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,z,1303013,3037006,148582,Cornerstone School,Secondary,SS,90,55,0,90,0,55
202223,Academic year,School,E92000001,England,E13000002,Outer London,304,E09000005,Brent,z,1304013,3047000,140796,Woodfield School,Secondary,SS,184,184,0,184,0,184
202223,Academic year,School,E92000001,England,E13000002,Outer London,304,E09000005,Brent,1304003,1304013,3047001,143731,The Avenue School,Secondary,AT,100,73,57,43,57,16
202223,Academic year,School,E92000001,England,E13000002,Outer London,304,E09000005,Brent,1304003,z,3047005,101581,Phoenix Arch School,Primary,PS,55,53,55,0,53,0
202223,Academic year,School,E92000001,England,E13000002,Outer London,304,E09000005,Brent,1304003,1304013,3047006,144053,Manor School,Secondary,AT,213,213,212,1,193,20
202223,Academic year,School,E92000001,England,E13000002,Outer London,304,E09000005,Brent,1304003,1304013,3047009,146212,The Village School,Secondary,AT,247,308,117,130,116,192
202223,Academic year,School,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,z,1305013,3055950,144893,Glebe School,Secondary,SS,260,261,0,260,0,261
202223,Academic year,School,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,1305003,1305013,3057001,141989,Bromley Beacon Academy,Secondary,AT,168,167,42,126,44,123
202223,Academic year,School,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,1305003,1305013,3057005,101697,Marjorie McClure School,Secondary,AT,100,111,50,50,42,69
202223,Academic year,School,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,1305003,1305013,3057012,135232,Riverside School,Secondary,AT,319,330,159,160,182,148
202223,Academic year,School,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,1306003,1306013,3065950,148768,Chaffinch Brook School,Secondary,AT,90,95,35,55,37,58
202223,Academic year,School,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,z,1306013,3065951,148772,Beckmead College,Secondary,SS,112,74,0,112,0,74
202223,Academic year,School,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,z,1306013,3067000,101851,Bensham Manor School,Secondary,SS,244,243,0,244,0,243
202223,Academic year,School,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,1306003,1306013,3067001,101852,St Giles School,Secondary,AT,115,106,60,55,54,52
202223,Academic year,School,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,1306003,1306013,3067002,147874,Addington Valley Academy,Secondary,AT,150,112,65,85,47,65
202223,Academic year,School,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,1306003,1306013,3067004,145591,Beckmead Park Academy,Secondary,AT,152,118,60,92,50,68
202223,Academic year,School,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,1306003,z,3067005,101854,St Nicholas School,Primary,PS,225,244,225,0,244,0
202223,Academic year,School,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,1306003,z,3067006,101855,Red Gates School,Primary,PS,164,150,164,0,150,0
202223,Academic year,School,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,z,1306013,3067008,101856,Priory School,Secondary,SS,139,139,0,139,0,139
202223,Academic year,School,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,z,1307013,3077005,101965,Belvue School,Secondary,SS,221,223,0,221,0,223
202223,Academic year,School,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,1307003,z,3077007,101966,Castlebar School,Primary,PS,170,176,170,0,176,0
202223,Academic year,School,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,1307003,z,3077010,101968,Mandeville School,Primary,PS,142,142,142,0,142,0
202223,Academic year,School,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,1307003,1307013,3077012,101969,John Chilton School,Secondary,AT,133,135,55,78,55,80
202223,Academic year,School,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,1307003,1307013,3077013,101970,Springhallow School,Secondary,AT,160,155,60,100,59,96
202223,Academic year,School,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,z,1307013,3077014,101971,St Ann's School,Secondary,SS,110,109,0,110,0,109
202223,Academic year,School,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,z,1308013,3087000,102066,Durants School,Secondary,SS,177,189,0,177,0,189
202223,Academic year,School,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,1308003,1308013,3087001,145232,Fern House School,Secondary,AT,67,68,26,41,27,41
202223,Academic year,School,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,1308003,1308013,3087002,102067,West Lea School,Secondary,AT,360,452,110,250,112,340
202223,Academic year,School,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,z,1308013,3087003,149100,Salmons Brook School,Secondary,SS,70,32,0,70,0,32
202223,Academic year,School,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,1308003,1308013,3087005,102069,Oaktree School,Secondary,AT,98,137,26,72,26,111
202223,Academic year,School,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,1308003,1308013,3087007,102070,Waverley School,Secondary,AT,152,155,86,66,85,70
202223,Academic year,School,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,1308003,z,3087008,130958,Russet House School,Primary,PS,141,136,141,0,136,0
202223,Academic year,School,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,z,1310013,3107002,102260,Shaftesbury High School,Secondary,SS,180,174,0,180,0,174
202223,Academic year,School,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,1310003,z,3107004,140122,Alexandra School,Primary,PS,80,79,80,0,79,0
202223,Academic year,School,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,z,1310013,3107005,133317,Kingsley High School,Secondary,SS,126,117,0,126,0,117
202223,Academic year,School,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,1310003,z,3107006,133316,Woodlands School,Primary,PS,135,135,135,0,135,0
202223,Academic year,School,E92000001,England,E13000002,Outer London,311,E09000016,Havering,1311003,1311013,3117000,102362,Corbets Tey School,Secondary,AT,155,159,40,115,41,118
202223,Academic year,School,E92000001,England,E13000002,Outer London,311,E09000016,Havering,1311003,1311013,3117003,142722,Lime Academy Ravensbourne,Secondary,AT,86,78,30,56,34,44
202223,Academic year,School,E92000001,England,E13000002,Outer London,311,E09000016,Havering,1311003,1311013,3117004,142050,Lime Academy Forest Approach,Secondary,AT,130,132,38,92,39,93
202223,Academic year,School,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,1312003,1312013,3127001,141606,Pentland Field School,Secondary,AT,180,161,50,130,48,113
202223,Academic year,School,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,1312003,z,3127002,137652,The Willows School,Primary,PS,50,63,50,0,63,0
202223,Academic year,School,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,z,1312013,3127004,102462,Meadow High School,Secondary,SS,255,252,0,255,0,252
202223,Academic year,School,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,1312003,1312013,3127006,102464,Pield Heath House RC School,Secondary,AT,100,100,20,80,4,96
202223,Academic year,School,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,z,1312013,3127007,143714,The PRIDE Academy,Secondary,SS,64,65,0,64,0,65
202223,Academic year,School,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,1312003,z,3127009,102465,Hedgewood School,Primary,PS,190,188,190,0,188,0
202223,Academic year,School,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,z,1312013,3127010,138158,Moorcroft School,Secondary,SS,130,131,0,130,0,131
202223,Academic year,School,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,1312003,z,3127012,138157,Grangewood School,Primary,PS,130,134,130,0,134,0
202223,Academic year,School,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,1313003,1313013,3137003,140360,The Rise Free School,Secondary,AT,107,136,14,93,14,122
202223,Academic year,School,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,1313003,1313013,3137005,102554,Marjory Kinnon School,Secondary,AT,288,315,88,200,165,150
202223,Academic year,School,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,1313003,1313013,3137006,102555,Oaklands School,Secondary,AT,181,223,64,117,61,162
202223,Academic year,School,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,1313003,z,3137007,102556,Lindon Bennett School,Primary,PS,168,160,168,0,160,0
202223,Academic year,School,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,1313003,z,3137010,102558,The Cedars Primary School,Primary,PS,70,66,70,0,66,0
202223,Academic year,School,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,z,1314013,3141101,102562,Malden Oaks School and Tuition Service,Secondary,SS,48,129,0,48,0,129
202223,Academic year,School,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,1314003,1314013,3145950,142687,Bedelsford School,Secondary,AT,93,122,79,14,58,64
202223,Academic year,School,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,1314003,1314013,3147001,142740,St Philip's School,Secondary,MS,159,180,18,141,11,169
202223,Academic year,School,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,1314003,1314013,3147002,142698,Dysart School,Secondary,AT,130,163,80,50,91,72
202223,Academic year,School,E92000001,England,E13000002,Outer London,315,E09000024,Merton,1315003,1315013,3157003,102697,Melrose School,Secondary,AT,78,110,24,54,27,83
202223,Academic year,School,E92000001,England,E13000002,Outer London,315,E09000024,Merton,1315003,1315013,3157004,102698,Perseid School,Secondary,AT,138,149,78,60,86,63
202223,Academic year,School,E92000001,England,E13000002,Outer London,315,E09000024,Merton,1315003,1315013,3157006,102699,Cricket Green School,Secondary,AT,220,247,70,150,63,184
202223,Academic year,School,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,z,1317013,3175950,102878,Little Heath School,Secondary,SS,195,195,0,195,0,195
