time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,primary_planning_area_code,secondary_planning_area_code,school_laestab,school_urn,school_name,education_phase,school_phase,school_places,pupils_on_roll,SEND_unit_capacity,resourced_provision_capacity,primary_SEND_unit_capacity,primary_resourced_provision_capacity,secondary_SEND_unit_capacity,secondary_resourced_provision_capacity
202223,Academic year,School,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,8830003,z,8832078,148172,Warren Primary School,Primary,PS,420,418,18,0,18,0,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,8830001,z,8832622,139104,Dilkes Academy,Primary,PS,450,469,10,0,10,0,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,8830005,z,8832824,138065,East Tilbury Primary School,Primary,PS,840,703,10,0,10,0,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,z,8830006,8834394,137549,Harris Academy Chafford Hundred,Secondary,SS,1360,1482,20,0,0,0,20,0
202223,Academic year,School,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,z,8830007,8835440,137456,St Clere's School,Secondary,SS,1383,1344,17,0,0,0,17,0
202223,Academic year,School,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,z,8830008,8836906,135960,Ormiston Park Academy,Secondary,SS,1100,702,30,0,0,0,30,0
202223,Academic year,School,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,9191240,z,9192027,133488,Swallow Dell Primary and Nursery School,Primary,PS,420,398,6,0,6,0,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,9191610,z,9192030,117099,Cowley Hill School,Primary,PS,419,404,18,0,18,0,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,9191120,z,9192033,117102,Sauncey Wood Primary School,Primary,PS,210,194,12,0,12,0,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,9191950,z,9192036,139550,Chaulden Junior School,Primary,PS,240,149,11,0,11,0,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,9191200,z,9192069,117123,Hillshott Infant School and Nursery,Primary,PS,170,171,10,0,10,0,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,9192180,z,9192116,117156,Central Primary School,Primary,PS,420,383,16,0,16,0,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,9191610,z,9192154,117182,Summerswood Primary School,Primary,PS,420,331,6,0,6,0,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,9191950,z,9192193,117202,Chaulden Infants' and Nursery,Primary,PS,189,128,8,0,8,0,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,9195400,z,9192198,117206,Peartree Spring Primary School,Primary,PS,630,625,6,0,6,0,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,9191010,z,9192289,117255,Downfield Primary School,Primary,PS,420,403,12,0,12,0,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,9195200,z,9192312,117269,Moss Bury Primary School and Nursery,Primary,PS,243,247,6,0,6,0,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,9191322,z,9192364,117298,Maple Primary School,Primary,PS,240,243,7,0,7,0,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,9195200,z,9192365,149206,Round Diamond Primary School,Primary,PS,420,417,10,0,10,0,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,9195200,z,9192394,117316,The Giles Infant and Nursery School,Primary,PS,270,250,10,0,10,0,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,z,9194000,9194000,117499,The Priory School,Secondary,SS,1371,1231,0,20,0,0,0,20
202223,Academic year,School,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,z,9191400,9194035,147535,Onslow St Audrey's School,Secondary,SS,1050,805,10,0,0,0,10,0
202223,Academic year,School,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,z,9191900,9194080,137110,Longdean School,Secondary,SS,1500,1403,18,0,0,0,18,0
202223,Academic year,School,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,9260322,z,9262033,120795,Caister Junior School,Primary,PS,360,338,8,0,8,0,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,9260322,z,9262034,120796,Caister Infant With Nursery School,Primary,PS,270,234,8,0,8,0,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,9260242,z,9262045,147247,Cromer Junior School,Primary,PS,300,252,10,0,10,0,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,9260422,z,9262053,140363,Nelson Academy,Primary,PS,402,389,10,0,10,0,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,9260042,z,9262063,140990,Edith Cavell Academy and Nursery,Primary,PS,210,200,16,0,16,0,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,9260042,z,9262082,141356,Wensum Junior School,Primary,PS,272,176,8,0,8,0,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,9260432,z,9262091,141360,St Michael's Church of England Academy,Primary,PS,210,195,8,0,8,0,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,9260222,z,9262115,120835,Mundesley Infant School,Primary,PS,120,73,8,0,8,0,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,9260222,z,9262121,149516,Millfield Primary School,Primary,PS,399,286,16,0,16,0,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,9260112,z,9262147,120853,Sprowston Infant School,Primary,PS,176,143,18,0,18,0,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,9260393,z,9262149,143824,Edward Worlledge Ormiston Academy,Primary,PS,420,324,10,0,10,0,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,9260402,z,9262184,120867,Browick Road Primary and Nursery School,Primary,PS,210,215,10,0,10,0,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,9260522,z,9262227,147969,Watton Junior School,Primary,PS,370,262,10,0,10,0,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,9260502,z,9262252,120905,Redcastle Family School,Primary,PS,236,218,16,0,16,0,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,9260242,z,9262259,120908,"Suffield Park Infant and Nursery School, Cromer",Primary,PS,270,164,10,0,10,0,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,9260352,z,9262275,143990,Manor Field Infant and Nursery School,Primary,PS,225,120,8,0,8,0,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,9260072,z,9262289,139736,Arden Grove Infant and Nursery School,Primary,PS,180,170,16,0,16,0,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,9260042,z,9262300,120937,Colman Junior School,Primary,PS,270,236,6,0,6,0,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,9260042,z,9262301,120938,Colman Infant School,Primary,PS,180,167,6,0,6,0,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,9260012,z,9262303,144145,George White Junior School,Primary,PS,324,291,10,0,10,0,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,9260393,z,9262357,120982,Hillside Primary School,Primary,PS,210,214,20,0,20,0,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,9260502,z,9262377,120995,Drake Primary School,Primary,PS,420,417,16,0,16,0,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,9260222,z,9262383,121000,Mundesley Junior School,Primary,PS,160,108,8,0,8,0,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,9260393,z,9262406,148119,Southtown Primary School,Primary,PS,210,194,10,0,10,0,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,9260422,z,9262411,121013,"Downham Market, Hillcrest Primary School",Primary,PS,627,470,20,0,20,0,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,9260492,z,9262420,121022,Terrington St Clement Community School,Primary,PS,342,312,10,0,10,0,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,9260042,z,9263418,147940,Bluebell Primary School,Primary,PS,210,211,10,0,10,0,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,9260012,z,9263423,139491,Heartsease Primary Academy,Primary,PS,420,403,10,0,10,0,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,9260012,z,9263424,134958,Mile Cross Primary School,Primary,PS,420,419,10,0,10,0,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,z,9260041,9264022,142059,Hewett Academy,Secondary,SS,1493,327,20,0,0,0,20,0
202223,Academic year,School,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,z,9260161,9264085,144316,Dereham Neatherd High School,Secondary,SS,1175,1186,25,0,0,0,25,0
202223,Academic year,School,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,z,9260151,9265401,137431,Cromer Academy,Secondary,SS,720,692,20,0,0,0,20,0
202223,Academic year,School,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,z,9260011,9266905,135650,The Open Academy,Secondary,SS,770,587,10,0,0,0,10,0
202223,Academic year,School,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,z,9260501,9266910,136204,The Thetford Academy,Secondary,SS,2050,1250,25,0,0,0,25,0
202223,Academic year,School,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,9350053,z,9352017,140822,Sidegate Primary School,Primary,PS,630,657,25,0,25,0,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,9350013,z,9352021,124544,Exning Primary School,Primary,PS,210,225,12,0,12,0,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,9350012,z,9352034,124552,Westgate Community Primary School and Nursery,Primary,PS,420,298,0,15,0,15,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,9350015,z,9352040,141546,Burton End Primary Academy,Primary,PS,420,415,12,0,12,0,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,9350001,z,9352048,141372,Castle Hill Infant School,Primary,PS,270,220,28,0,28,0,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,9350003,z,9352074,147261,Set Felix,Primary,PS,315,294,48,0,48,0,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,9350060,z,9352097,143361,Mendlesham Primary School,Primary,PS,105,113,18,0,18,0,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,9350006,z,9352113,142580,Elm Tree Primary School,Primary,PS,420,306,0,9,0,9,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,9350050,z,9352132,124625,Gorseland Primary School,Primary,PS,420,438,30,0,30,0,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,9350053,z,9352188,143550,Murrayfield Primary - A Paradigm Academy,Primary,PS,378,411,18,0,18,0,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,9350016,z,9352198,143860,Woodhall Primary School,Primary,PS,420,372,18,0,18,0,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,9350013,z,9352199,143861,Houldsworth Valley Primary Academy,Primary,PS,420,340,18,0,18,0,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,9350015,z,9352201,144276,Clements Primary Academy,Primary,PS,360,230,18,0,18,0,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,9350053,z,9352211,145118,Piper's Vale Primary - A Paradigm Academy,Primary,PS,420,310,12,0,12,0,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,9350053,z,9352922,148414,Rushmere Hall Primary School,Primary,PS,630,572,15,15,15,15,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,9350016,z,9353124,124757,St Gregory Church of England Voluntary Controlled Primary School,Primary,PS,210,206,20,0,20,0,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,9350012,z,9353311,124764,St Edmund's Catholic Primary School,Primary,PS,420,440,30,0,30,0,0,0
202223,Academic year,School,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,z,9350032,9354004,138162,Castle Manor Academy,Secondary,SS,750,740,18,0,0,0,18,0
202223,Academic year,School,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,z,9350018,9354007,138373,Chantry Academy,Secondary,SS,1050,922,18,18,0,0,18,18
202223,Academic year,School,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,z,9350022,9354010,138273,Set Saxmundham School,Secondary,SS,572,224,36,0,0,0,36,0
202223,Academic year,School,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,z,9350024,9354016,138274,Set Beccles School,Secondary,SS,402,301,18,0,0,0,18,0
202223,Academic year,School,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,z,9350028,9354035,140047,Set Ixworth School,Secondary,SS,600,475,18,0,0,0,18,0
202223,Academic year,School,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,z,9350030,9354041,140669,Newmarket Academy,Secondary,SS,900,838,18,0,0,0,18,0
202223,Academic year,School,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,z,9350025,9354075,136998,Bungay High School,Secondary,SS,1229,939,0,15,0,0,0,15
202223,Academic year,School,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,z,9350038,9354092,136827,Copleston High School,Secondary,SS,1934,1884,18,0,0,0,18,0
202223,Academic year,School,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,z,9350027,9354103,143362,Stowupland High School,Secondary,SS,1191,1000,18,0,0,0,18,0
202223,Academic year,School,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,z,9350029,9354500,124856,King Edward VI CEVC School,Secondary,SS,1689,1201,0,15,0,0,0,15
202223,Academic year,School,E92000001,England,E12000008,South East,825,E06000060,Buckinghamshire,8250011,z,8252000,131852,The Disraeli School,Primary,PS,630,641,0,18,0,18,0,0
202223,Academic year,School,E92000001,England,E12000008,South East,825,E06000060,Buckinghamshire,8250005,z,8252001,110206,Oak Green School,Primary,PS,630,631,0,12,0,12,0,0
202223,Academic year,School,E92000001,England,E12000008,South East,825,E06000060,Buckinghamshire,8250010,z,8252024,143534,Princes Risborough Primary School,Primary,PS,297,223,0,12,0,12,0,0
202223,Academic year,School,E92000001,England,E12000008,South East,825,E06000060,Buckinghamshire,8250005,z,8252108,110249,Stoke Mandeville Combined School,Primary,PS,210,219,0,10,0,10,0,0
202223,Academic year,School,E92000001,England,E12000008,South East,825,E06000060,Buckinghamshire,8250014,z,8252157,110274,Carrington Junior School,Primary,PS,240,235,0,8,0,8,0,0
202223,Academic year,School,E92000001,England,E12000008,South East,825,E06000060,Buckinghamshire,8250014,z,8252176,110283,Carrington Infant School,Primary,PS,180,171,0,6,0,6,0,0
202223,Academic year,School,E92000001,England,E12000008,South East,825,E06000060,Buckinghamshire,8250014,z,8252199,110299,Juniper Hill School,Primary,PS,420,419,0,5,0,5,0,0
