time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,education_phase,pupil_forecast_and_202324_actuals
202829,Academic year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,Secondary,3664
202829,Academic year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,Total,2792
202829,Academic year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,Primary,1051
202829,Academic year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,Secondary,1741
202829,Academic year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,Total,2666
202829,Academic year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,Primary,1118
202829,Academic year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,Secondary,1548
202829,Academic year,Local authority,E92000001,England,E12000008,South East,825,E06000060,Buckinghamshire,Total,3287
202829,Academic year,Local authority,E92000001,England,E12000008,South East,825,E06000060,Buckinghamshire,Primary,1281
202829,Academic year,Local authority,E92000001,England,E12000008,South East,825,E06000060,Buckinghamshire,Secondary,2006
202829,Academic year,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,Total,1293
202829,Academic year,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,Primary,479
202829,Academic year,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,Secondary,814
202829,Academic year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,Total,2759
202829,Academic year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,Primary,1220
202829,Academic year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,Secondary,1539
202829,Academic year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,Total,787
202829,Academic year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,Primary,263
202829,Academic year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,Secondary,524
202829,Academic year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,Total,6987
202829,Academic year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,Primary,2651
202829,Academic year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,Secondary,4336
202829,Academic year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,Total,990
202829,Academic year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,Primary,499
202829,Academic year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,Secondary,491
202829,Academic year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,Total,1132
202829,Academic year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,Primary,493
202829,Academic year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,Secondary,639
202829,Academic year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,Total,446
202829,Academic year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,Primary,133
202829,Academic year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,Secondary,313
202829,Academic year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,Total,506
202829,Academic year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,Primary,245
202829,Academic year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,Secondary,261
202829,Academic year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,Total,698
202829,Academic year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,Primary,280
202829,Academic year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,Secondary,418
202829,Academic year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,Total,1097
202829,Academic year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,Primary,443
202829,Academic year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,Secondary,654
202829,Academic year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,Total,1283
202829,Academic year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,Primary,571
202829,Academic year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,Secondary,712
202829,Academic year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,Total,708
202829,Academic year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,Primary,279
202829,Academic year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,Secondary,429
202829,Academic year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,Total,9057
202829,Academic year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,Primary,3164
202829,Academic year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,Secondary,5893
202829,Academic year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,Total,2082
202829,Academic year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,Primary,830
202829,Academic year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,Secondary,1252
202829,Academic year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,Total,593
202829,Academic year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,Primary,221
202829,Academic year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,Secondary,372
202829,Academic year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,Total,2197
202829,Academic year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,Primary,684
202829,Academic year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,Secondary,1513
202829,Academic year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,Total,6330
202829,Academic year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,Primary,2438
202829,Academic year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,Secondary,3892
202829,Academic year,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,Total,3473
202829,Academic year,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,Primary,1428
202829,Academic year,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,Secondary,2045
202829,Academic year,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Total,0
202829,Academic year,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Primary,0
202829,Academic year,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Secondary,0
202829,Academic year,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Total,1005
202829,Academic year,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Primary,430
202829,Academic year,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Secondary,575
202829,Academic year,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Total,3432
202829,Academic year,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Primary,1756
202829,Academic year,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Secondary,1676
202829,Academic year,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Total,1677
202829,Academic year,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Primary,942
202829,Academic year,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Secondary,735
202829,Academic year,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Total,1209
202829,Academic year,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Primary,343
202829,Academic year,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Secondary,866
202829,Academic year,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,Total,1994
202829,Academic year,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,Primary,668
202829,Academic year,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,Secondary,1326
202829,Academic year,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",Total,1681
202829,Academic year,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",Primary,677
202829,Academic year,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",Secondary,1004
202829,Academic year,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,Total,3551
202829,Academic year,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,Primary,1452
202829,Academic year,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,Secondary,2099
202829,Academic year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,Total,1873
202829,Academic year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,Primary,592
202829,Academic year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,Secondary,1281
202829,Academic year,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,Total,2842
202829,Academic year,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,Primary,978
202829,Academic year,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,Secondary,1864
202829,Academic year,Local authority,E92000001,England,E12000009,South West,879,E06000026,Plymouth,Total,1387
202829,Academic year,Local authority,E92000001,England,E12000009,South West,879,E06000026,Plymouth,Primary,593
202829,Academic year,Local authority,E92000001,England,E12000009,South West,879,E06000026,Plymouth,Secondary,794
202829,Academic year,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,Total,802
202829,Academic year,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,Primary,171
202829,Academic year,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,Secondary,631
202829,Academic year,Local authority,E92000001,England,E12000009,South West,908,E06000052,Cornwall,Total,1824
202829,Academic year,Local authority,E92000001,England,E12000009,South West,908,E06000052,Cornwall,Primary,764
202829,Academic year,Local authority,E92000001,England,E12000009,South West,908,E06000052,Cornwall,Secondary,1060
202829,Academic year,Local authority,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,Total,3323
202829,Academic year,Local authority,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,Primary,1449
202829,Academic year,Local authority,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,Secondary,1874
